,image,class,set
22684,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238067615-153927.JPG,,final
22685,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821595342-358285.JPG,,final
22686,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883259320-215521.JPG,,final
22687,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383043036-265877.JPG,,final
22688,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237966692-302589.JPG,,final
22689,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238581294-112350.JPG,,final
22690,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238566193-34789.JPG,,final
22691,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981234406-294847.JPG,,final
22692,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238476275-167471.JPG,,final
22693,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238555613-32630.JPG,,final
22694,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2273838462-338710.JPG,,final
22695,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2812998334-133493.JPG,,final
22696,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238179516-231287.JPG,,final
22697,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2244194478-39916.JPG,,final
22698,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901937535-217696.JPG,,final
22699,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238418634-89765.JPG,,final
22700,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2984630375-220995.JPG,,final
22701,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509294-98415.JPG,,final
22702,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238470375-166824.JPG,,final
22703,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238514283-25245.JPG,,final
22704,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238590269-113730.JPG,,final
22705,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430664966-270471.JPG,,final
22706,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238495792-319621.JPG,,final
22707,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862698337-361286.JPG,,final
22708,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213983-10535.JPG,,final
22709,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238084270-154107.JPG,,final
22710,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868487303-65672.JPG,,final
22711,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238586477-336727.JPG,,final
22712,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2831346315-209358.JPG,,final
22713,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238558815-181790.JPG,,final
22714,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238554231-254675.JPG,,final
22715,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238578319-111654.JPG,,final
22716,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868482375-213641.JPG,,final
22717,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238570506-257863.JPG,,final
22718,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238517910-173999.JPG,,final
22719,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505923-23849.JPG,,final
22720,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427874450-195886.JPG,,final
22721,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238190663-9543.JPG,,final
22722,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238531495-176389.JPG,,final
22723,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821588335-208658.JPG,,final
22724,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559324-107742.JPG,,final
22725,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986419330-221340.JPG,,final
22726,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238473348-18767.JPG,,final
22727,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2521519364-126848.JPG,,final
22728,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238565965-183131.JPG,,final
22729,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986401310-221214.JPG,,final
22730,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237966592-302586.JPG,,final
22731,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238483414-94363.JPG,,final
22732,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446760641-272111.JPG,,final
22733,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238560646-256073.JPG,,final
22734,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331570921-264238.JPG,,final
22735,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383042712-340978.JPG,,final
22736,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238557762-330897.JPG,,final
22737,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237959185-152783.JPG,,final
22738,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238068368-5691.JPG,,final
22739,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873248-47164.JPG,,final
22740,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862692372-361040.JPG,,final
22741,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427872678-47052.JPG,,final
22742,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238521931-248450.JPG,,final
22743,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218768-10873.JPG,,final
22744,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2421823224-119462.JPG,,final
22745,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424121710-193790.JPG,,final
22746,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383041635-191414.JPG,,final
22747,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238551685-180328.JPG,,final
22748,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874302505-214246.JPG,,final
22749,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238419191-238021.JPG,,final
22750,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424125471-268520.JPG,,final
22751,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898619335-216567.JPG,,final
22752,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424124693-45903.JPG,,final
22753,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981239351-295046.JPG,,final
22754,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238151330-156082.JPG,,final
22755,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499893-22878.JPG,,final
22756,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868471388-64674.JPG,,final
22757,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427872487-344750.JPG,,final
22758,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238494055-170052.JPG,,final
22759,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238579227-335204.JPG,,final
22760,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238482780-168401.JPG,,final
22761,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413148166-266114.JPG,,final
22762,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427872408-46971.JPG,,final
22763,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505577-321225.JPG,,final
22764,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2989732334-147895.JPG,,final
22765,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238535629-103101.JPG,,final
22766,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237964275-153134.JPG,,final
22767,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238216897-308414.JPG,,final
22768,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238481037-317441.JPG,,final
22769,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220267-308671.JPG,,final
22770,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883257505-215459.JPG,,final
22771,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238521987-323893.JPG,,final
22772,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860305402-360369.JPG,,final
22773,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238146692-305174.JPG,,final
22774,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2303159709-115968.JPG,,final
22775,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964211452-368988.JPG,,final
22776,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2421822221-267435.JPG,,final
22777,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238468715-166612.JPG,,final
22778,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413147811-266035.JPG,,final
22779,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898631453-68927.JPG,,final
22780,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2575120290-204204.JPG,,final
22781,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430665149-122465.JPG,,final
22782,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864912394-138291.JPG,,final
22783,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2452380270-199179.JPG,,final
22784,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238525542-324527.JPG,,final
22785,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430665112-345838.JPG,,final
22786,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238565965-183132.JPG,,final
22787,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238557324-107252.JPG,,final
22788,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238519793-26071.JPG,,final
22789,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238591463-39353.JPG,,final
22790,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2425494248-46421.JPG,,final
22791,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238529281-249793.JPG,,final
22792,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818064314-133914.JPG,,final
22793,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238519562-323522.JPG,,final
22794,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2851419307-359266.JPG,,final
22795,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191096-231952.JPG,,final
22796,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238180272-306605.JPG,,final
22797,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238390303-14541.JPG,,final
22798,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556086-255035.JPG,,final
22799,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237922811-225696.JPG,,final
22800,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559447-331288.JPG,,final
22801,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238512822-322503.JPG,,final
22802,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238588556-261706.JPG,,final
22803,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383042737-340986.JPG,,final
22804,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2458346981-273594.JPG,,final
22805,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986445327-371427.JPG,,final
22806,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964208364-144612.JPG,,final
22807,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238435629-90469.JPG,,final
22808,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238447018-16976.JPG,,final
22809,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446759260-197704.JPG,,final
22810,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868476305-213246.JPG,,final
22811,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816356324-133564.JPG,,final
22812,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238574658-36373.JPG,,final
22813,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238473128-18730.JPG,,final
22814,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2640654303-58507.JPG,,final
22815,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238469879-92475.JPG,,final
22816,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238496288-22232.JPG,,final
22817,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238570140-183833.JPG,,final
22818,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237959003-4525.JPG,,final
22819,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238496382-319733.JPG,,final
22820,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238189061-231828.JPG,,final
22821,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2303159437-339238.JPG,,final
22822,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238181682-306667.JPG,,final
22823,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2251781243-40248.JPG,,final
22824,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816360302-357462.JPG,,final
22825,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238573074-110371.JPG,,final
22826,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238172011-231029.JPG,,final
22827,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238211277-308069.JPG,,final
22828,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986455315-221600.JPG,,final
22829,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238215981-233070.JPG,,final
22830,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898630353-68848.JPG,,final
22831,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816360302-357465.JPG,,final
22832,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332528009-116358.JPG,,final
22833,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238571698-35676.JPG,,final
22834,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238574546-258742.JPG,,final
22835,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237911717-300440.JPG,,final
22836,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238153496-230364.JPG,,final
22837,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883258343-67224.JPG,,final
22838,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237924276-225755.JPG,,final
22839,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898618386-291260.JPG,,final
22840,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238328687-309381.JPG,,final
22841,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238433536-238618.JPG,,final
22842,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864915326-287418.JPG,,final
22843,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981245473-72287.JPG,,final
22844,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238523184-100525.JPG,,final
22845,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351006561-264831.JPG,,final
22846,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816358305-207978.JPG,,final
22847,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238563778-34330.JPG,,final
22848,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238423331-238179.JPG,,final
22849,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986419330-221341.JPG,,final
22850,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2273187777-338508.JPG,,final
22851,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424124268-45846.JPG,,final
22852,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238417294-89724.JPG,,final
22853,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238531741-250406.JPG,,final
22854,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862701320-211806.JPG,,final
22855,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238494533-21952.JPG,,final
22856,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427874709-121894.JPG,,final
22857,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898636387-367166.JPG,,final
22858,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238581119-112313.JPG,,final
22859,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237917001-225461.JPG,,final
22860,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862702313-63453.JPG,,final
22861,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382320275-191045.JPG,,final
22862,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2425493029-120597.JPG,,final
22863,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238577093-36935.JPG,,final
22864,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2804901307-356855.JPG,,final
22865,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238333406-234383.JPG,,final
22866,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237970375-153401.JPG,,final
22867,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986449353-73545.JPG,,final
22868,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238326700-159995.JPG,,final
22869,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446759476-271782.JPG,,final
22870,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237938673-3687.JPG,,final
22871,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818065330-208294.JPG,,final
22872,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862701390-211825.JPG,,final
22873,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901945491-293154.JPG,,final
22874,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868483549-139395.JPG,,final
22875,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238349997-310395.JPG,,final
22876,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2460547905-200299.JPG,,final
22877,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506756-246073.JPG,,final
22878,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238346584-86780.JPG,,final
22879,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238404391-237519.JPG,,final
22880,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901951429-144426.JPG,,final
22881,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2417207590-192895.JPG,,final
22882,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213227-308176.JPG,,final
22883,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238513665-173333.JPG,,final
22884,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868486307-363575.JPG,,final
22885,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238474956-241402.JPG,,final
22886,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238517324-99687.JPG,,final
22887,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237959326-226939.JPG,,final
22888,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559533-33458.JPG,,final
22889,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238471911-240991.JPG,,final
22890,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238216819-84987.JPG,,final
22891,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237923040-151487.JPG,,final
22892,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424124254-120214.JPG,,final
22893,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237961289-79108.JPG,,final
22894,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2248039761-262669.JPG,,final
22895,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868469360-212825.JPG,,final
22896,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2989720306-296915.JPG,,final
22897,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505767-321255.JPG,,final
22898,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191829-83846.JPG,,final
22899,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238484528-20345.JPG,,final
22900,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901937502-367581.JPG,,final
22901,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874311412-364478.JPG,,final
22902,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238467088-17932.JPG,,final
22903,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237857707-299095.JPG,,final
22904,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874316501-289785.JPG,,final
22905,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238573821-258527.JPG,,final
22906,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238190021-231883.JPG,,final
22907,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818082306-283071.JPG,,final
22908,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238458415-165873.JPG,,final
22909,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238207379-84408.JPG,,final
22910,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2421823540-193611.JPG,,final
22911,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2274829778-41086.JPG,,final
22912,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864913473-64359.JPG,,final
22913,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238519985-174326.JPG,,final
22914,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238483146-242458.JPG,,final
22915,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506507-321404.JPG,,final
22916,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499032-320258.JPG,,final
22917,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2989722311-296997.JPG,,final
22918,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238454608-17301.JPG,,final
22919,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556445-181242.JPG,,final
22920,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238418625-163898.JPG,,final
22921,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873103-47129.JPG,,final
22922,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556216-255057.JPG,,final
22923,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2383042974-117729.JPG,,final
22924,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238517406-247843.JPG,,final
22925,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332527616-264452.JPG,,final
22926,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238523509-100591.JPG,,final
22927,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237966805-153271.JPG,,final
22928,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238186058-9271.JPG,,final
22929,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413147555-191896.JPG,,final
22930,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213730-158859.JPG,,final
22931,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191159-83807.JPG,,final
22932,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238538945-178136.JPG,,final
22933,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901950505-218664.JPG,,final
22934,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238560241-255988.JPG,,final
22935,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821599334-134553.JPG,,final
22936,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868479398-65196.JPG,,final
22937,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238512195-173075.JPG,,final
22938,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238529297-325282.JPG,,final
22939,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238515634-99421.JPG,,final
22940,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556183-32731.JPG,,final
22941,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238572270-184215.JPG,,final
22942,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862692347-361031.JPG,,final
22943,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430666402-346178.JPG,,final
22944,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862688311-285871.JPG,,final
22945,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237906086-225189.JPG,,final
22946,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238574909-110848.JPG,,final
22947,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238479001-241823.JPG,,final
22948,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331571168-41740.JPG,,final
22949,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2273187701-263295.JPG,,final
22950,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238523853-26673.JPG,,final
22951,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898620342-366413.JPG,,final
22952,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556060-181151.JPG,,final
22953,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238520259-100106.JPG,,final
22954,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2294394851-263824.JPG,,final
22955,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238474312-316647.JPG,,final
22956,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898626386-291630.JPG,,final
22957,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238567886-257411.JPG,,final
